   0.2605722E+02   0.4519457E-04   0.0000000E+00   0.0000000E+00
   0.2606706E+02   0.4521651E-04   0.0000000E+00   0.0000000E+00
   0.2607689E+02   0.4524205E-04   0.0000000E+00   0.0000000E+00
   0.2608673E+02   0.4527138E-04   0.0000000E+00   0.0000000E+00
   0.2609657E+02   0.4530468E-04   0.0000000E+00   0.0000000E+00
   0.2610640E+02   0.4534213E-04   0.0000000E+00   0.0000000E+00
   0.2611624E+02   0.4538391E-04   0.0000000E+00   0.0000000E+00
   0.2612607E+02   0.4543020E-04   0.0000000E+00   0.0000000E+00
   0.2613591E+02   0.4548118E-04   0.0000000E+00   0.0000000E+00
   0.2614574E+02   0.4553701E-04   0.0000000E+00   0.0000000E+00
   0.2615558E+02   0.4559788E-04   0.0000000E+00   0.0000000E+00
   0.2616542E+02   0.4566394E-04   0.0000000E+00   0.0000000E+00
   0.2617525E+02   0.4573538E-04   0.0000000E+00   0.0000000E+00
   0.2618259E+02   0.4579226E-04   0.0000000E+00   0.0000000E+00
   0.2618468E+02   0.4579980E-04   0.0000000E+00   0.0000000E+00
   0.2618780E+02   0.4579976E-04   0.0000000E+00   0.0000000E+00
   0.2619246E+02   0.4579971E-04   0.0000000E+00   0.0000000E+00
   0.2619942E+02   0.4579962E-04   0.0000000E+00   0.0000000E+00
   0.2620937E+02   0.4579950E-04   0.0000000E+00   0.0000000E+00
   0.2621933E+02   0.4579938E-04   0.0000000E+00   0.0000000E+00
   0.2622928E+02   0.4579926E-04   0.0000000E+00   0.0000000E+00
   0.2623923E+02   0.4579913E-04   0.0000000E+00   0.0000000E+00
   0.2624918E+02   0.4579901E-04   0.0000000E+00   0.0000000E+00
   0.2625913E+02   0.4579889E-04   0.0000000E+00   0.0000000E+00
   0.2626908E+02   0.4579877E-04   0.0000000E+00   0.0000000E+00
   0.2627904E+02   0.4579865E-04   0.0000000E+00   0.0000000E+00
   0.2628899E+02   0.4579852E-04   0.0000000E+00   0.0000000E+00
   0.2629894E+02   0.4579840E-04   0.0000000E+00   0.0000000E+00
   0.2630889E+02   0.4579828E-04   0.0000000E+00   0.0000000E+00
   0.2631884E+02   0.4579816E-04   0.0000000E+00   0.0000000E+00
   0.2632879E+02   0.4579804E-04   0.0000000E+00   0.0000000E+00
   0.2633874E+02   0.4579791E-04   0.0000000E+00   0.0000000E+00
   0.2634870E+02   0.4579779E-04   0.0000000E+00   0.0000000E+00
   0.2635865E+02   0.4579767E-04   0.0000000E+00   0.0000000E+00
   0.2636860E+02   0.4579755E-04   0.0000000E+00   0.0000000E+00
   0.2637855E+02   0.4579743E-04   0.0000000E+00   0.0000000E+00
   0.2638850E+02   0.4579731E-04   0.0000000E+00   0.0000000E+00
   0.2639845E+02   0.4579718E-04   0.0000000E+00   0.0000000E+00
   0.2640841E+02   0.4579706E-04   0.0000000E+00   0.0000000E+00
   0.2641836E+02   0.4579694E-04   0.0000000E+00   0.0000000E+00
   0.2642831E+02   0.4579682E-04   0.0000000E+00   0.0000000E+00
   0.2643826E+02   0.4579670E-04   0.0000000E+00   0.0000000E+00
   0.2644821E+02   0.4579657E-04   0.0000000E+00   0.0000000E+00
   0.2645816E+02   0.4579645E-04   0.0000000E+00   0.0000000E+00
   0.2646811E+02   0.4579633E-04   0.0000000E+00   0.0000000E+00
   0.2647807E+02   0.4579621E-04   0.0000000E+00   0.0000000E+00
   0.2648802E+02   0.4579609E-04   0.0000000E+00   0.0000000E+00
   0.2649797E+02   0.4579597E-04   0.0000000E+00   0.0000000E+00
   0.2650792E+02   0.4579584E-04   0.0000000E+00   0.0000000E+00
   0.2651787E+02   0.4579572E-04   0.0000000E+00   0.0000000E+00
   0.2652782E+02   0.4579560E-04   0.0000000E+00   0.0000000E+00
   0.2653778E+02   0.4579548E-04   0.0000000E+00   0.0000000E+00
   0.2654773E+02   0.4579536E-04   0.0000000E+00   0.0000000E+00
   0.2655768E+02   0.4579523E-04   0.0000000E+00   0.0000000E+00
   0.2656763E+02   0.4579511E-04   0.0000000E+00   0.0000000E+00
   0.2657758E+02   0.4579499E-04   0.0000000E+00   0.0000000E+00
   0.2658753E+02   0.4579487E-04   0.0000000E+00   0.0000000E+00
   0.2659749E+02   0.4579475E-04   0.0000000E+00   0.0000000E+00
   0.2660744E+02   0.4579463E-04   0.0000000E+00   0.0000000E+00
   0.2661739E+02   0.4579450E-04   0.0000000E+00   0.0000000E+00
   0.2662734E+02   0.4579438E-04   0.0000000E+00   0.0000000E+00
   0.2663729E+02   0.4579426E-04   0.0000000E+00   0.0000000E+00
   0.2664724E+02   0.4579414E-04   0.0000000E+00   0.0000000E+00
   0.2665719E+02   0.4579402E-04   0.0000000E+00   0.0000000E+00
   0.2666715E+02   0.4579389E-04   0.0000000E+00   0.0000000E+00
   0.2667710E+02   0.4579377E-04   0.0000000E+00   0.0000000E+00
   0.2668705E+02   0.4579365E-04   0.0000000E+00   0.0000000E+00
   0.2669700E+02   0.4579353E-04   0.0000000E+00   0.0000000E+00
   0.2670695E+02   0.4579341E-04   0.0000000E+00   0.0000000E+00
   0.2671690E+02   0.4579329E-04   0.0000000E+00   0.0000000E+00
   0.2672686E+02   0.4579316E-04   0.0000000E+00   0.0000000E+00
   0.2673681E+02   0.4579304E-04   0.0000000E+00   0.0000000E+00
   0.2674676E+02   0.4579292E-04   0.0000000E+00   0.0000000E+00
   0.2675671E+02   0.4579280E-04   0.0000000E+00   0.0000000E+00
   0.2676666E+02   0.4579268E-04   0.0000000E+00   0.0000000E+00
   0.2677661E+02   0.4579256E-04   0.0000000E+00   0.0000000E+00
   0.2678656E+02   0.4579243E-04   0.0000000E+00   0.0000000E+00
   0.2679652E+02   0.4579231E-04   0.0000000E+00   0.0000000E+00
   0.2680647E+02   0.4579219E-04   0.0000000E+00   0.0000000E+00
   0.2681642E+02   0.4579207E-04   0.0000000E+00   0.0000000E+00
   0.2682637E+02   0.4579195E-04   0.0000000E+00   0.0000000E+00
   0.2683632E+02   0.4579182E-04   0.0000000E+00   0.0000000E+00
   0.2684627E+02   0.4579170E-04   0.0000000E+00   0.0000000E+00
   0.2685623E+02   0.4579158E-04   0.0000000E+00   0.0000000E+00
   0.2686618E+02   0.4579146E-04   0.0000000E+00   0.0000000E+00
   0.2687613E+02   0.4579134E-04   0.0000000E+00   0.0000000E+00
   0.2688608E+02   0.4579122E-04   0.0000000E+00   0.0000000E+00
   0.2689603E+02   0.4579109E-04   0.0000000E+00   0.0000000E+00
   0.2690598E+02   0.4579097E-04   0.0000000E+00   0.0000000E+00
   0.2691594E+02   0.4579085E-04   0.0000000E+00   0.0000000E+00
   0.2692589E+02   0.4579073E-04   0.0000000E+00   0.0000000E+00
   0.2693584E+02   0.4579061E-04   0.0000000E+00   0.0000000E+00
   0.2694579E+02   0.4579049E-04   0.0000000E+00   0.0000000E+00
   0.2695574E+02   0.4579036E-04   0.0000000E+00   0.0000000E+00
   0.2696569E+02   0.4579024E-04   0.0000000E+00   0.0000000E+00
   0.2697564E+02   0.4579012E-04   0.0000000E+00   0.0000000E+00
   0.2698560E+02   0.4579000E-04   0.0000000E+00   0.0000000E+00
   0.2699555E+02   0.4578988E-04   0.0000000E+00   0.0000000E+00
   0.2700550E+02   0.4578975E-04   0.0000000E+00   0.0000000E+00
   0.2701545E+02   0.4578963E-04   0.0000000E+00   0.0000000E+00
   0.2702540E+02   0.4578951E-04   0.0000000E+00   0.0000000E+00
   0.2703535E+02   0.4578939E-04   0.0000000E+00   0.0000000E+00
   0.2704531E+02   0.4578927E-04   0.0000000E+00   0.0000000E+00
   0.2705526E+02   0.4578915E-04   0.0000000E+00   0.0000000E+00
   0.2706521E+02   0.4578902E-04   0.0000000E+00   0.0000000E+00
   0.2707516E+02   0.4578890E-04   0.0000000E+00   0.0000000E+00
   0.2708511E+02   0.4578878E-04   0.0000000E+00   0.0000000E+00
   0.2709506E+02   0.4578866E-04   0.0000000E+00   0.0000000E+00
   0.2710502E+02   0.4578854E-04   0.0000000E+00   0.0000000E+00
   0.2711497E+02   0.4578842E-04   0.0000000E+00   0.0000000E+00
   0.2712492E+02   0.4578829E-04   0.0000000E+00   0.0000000E+00
   0.2713487E+02   0.4578817E-04   0.0000000E+00   0.0000000E+00
   0.2714482E+02   0.4578805E-04   0.0000000E+00   0.0000000E+00
   0.2715477E+02   0.4578793E-04   0.0000000E+00   0.0000000E+00
   0.2716472E+02   0.4578781E-04   0.0000000E+00   0.0000000E+00
   0.2717468E+02   0.4578769E-04   0.0000000E+00   0.0000000E+00
   0.2718463E+02   0.4578756E-04   0.0000000E+00   0.0000000E+00
   0.2719458E+02   0.4578744E-04   0.0000000E+00   0.0000000E+00
   0.2720453E+02   0.4578732E-04   0.0000000E+00   0.0000000E+00
   0.2721448E+02   0.4578720E-04   0.0000000E+00   0.0000000E+00
   0.2722443E+02   0.4578708E-04   0.0000000E+00   0.0000000E+00
   0.2723439E+02   0.4578695E-04   0.0000000E+00   0.0000000E+00
   0.2724434E+02   0.4578683E-04   0.0000000E+00   0.0000000E+00
   0.2725429E+02   0.4578671E-04   0.0000000E+00   0.0000000E+00
   0.2726424E+02   0.4578659E-04   0.0000000E+00   0.0000000E+00
   0.2727419E+02   0.4578647E-04   0.0000000E+00   0.0000000E+00
   0.2728414E+02   0.4578635E-04   0.0000000E+00   0.0000000E+00
   0.2729409E+02   0.4578622E-04   0.0000000E+00   0.0000000E+00
   0.2730405E+02   0.4578610E-04   0.0000000E+00   0.0000000E+00
   0.2731400E+02   0.4578598E-04   0.0000000E+00   0.0000000E+00
   0.2732395E+02   0.4578586E-04   0.0000000E+00   0.0000000E+00
   0.2733390E+02   0.4578574E-04   0.0000000E+00   0.0000000E+00
   0.2734385E+02   0.4578562E-04   0.0000000E+00   0.0000000E+00
   0.2735380E+02   0.4578549E-04   0.0000000E+00   0.0000000E+00
   0.2736376E+02   0.4578537E-04   0.0000000E+00   0.0000000E+00
   0.2737371E+02   0.4578525E-04   0.0000000E+00   0.0000000E+00
   0.2738366E+02   0.4578513E-04   0.0000000E+00   0.0000000E+00
   0.2739361E+02   0.4578501E-04   0.0000000E+00   0.0000000E+00
   0.2740356E+02   0.4578489E-04   0.0000000E+00   0.0000000E+00
   0.2741351E+02   0.4578476E-04   0.0000000E+00   0.0000000E+00
   0.2742347E+02   0.4578464E-04   0.0000000E+00   0.0000000E+00
   0.2743342E+02   0.4578452E-04   0.0000000E+00   0.0000000E+00
   0.2744337E+02   0.4578440E-04   0.0000000E+00   0.0000000E+00
   0.2745332E+02   0.4578428E-04   0.0000000E+00   0.0000000E+00
   0.2746327E+02   0.4578416E-04   0.0000000E+00   0.0000000E+00
   0.2747322E+02   0.4578403E-04   0.0000000E+00   0.0000000E+00
   0.2748317E+02   0.4578391E-04   0.0000000E+00   0.0000000E+00
   0.2749313E+02   0.4578379E-04   0.0000000E+00   0.0000000E+00
   0.2750308E+02   0.4578367E-04   0.0000000E+00   0.0000000E+00
   0.2751303E+02   0.4578355E-04   0.0000000E+00   0.0000000E+00
   0.2752298E+02   0.4578343E-04   0.0000000E+00   0.0000000E+00
   0.2753293E+02   0.4578330E-04   0.0000000E+00   0.0000000E+00
   0.2754288E+02   0.4578318E-04   0.0000000E+00   0.0000000E+00
   0.2755284E+02   0.4578306E-04   0.0000000E+00   0.0000000E+00
   0.2756279E+02   0.4578294E-04   0.0000000E+00   0.0000000E+00
   0.2757274E+02   0.4578282E-04   0.0000000E+00   0.0000000E+00
   0.2758269E+02   0.4578270E-04   0.0000000E+00   0.0000000E+00
   0.2759264E+02   0.4578257E-04   0.0000000E+00   0.0000000E+00
   0.2760259E+02   0.4578245E-04   0.0000000E+00   0.0000000E+00
   0.2761254E+02   0.4578233E-04   0.0000000E+00   0.0000000E+00
   0.2762250E+02   0.4578221E-04   0.0000000E+00   0.0000000E+00
   0.2763245E+02   0.4578209E-04   0.0000000E+00   0.0000000E+00
   0.2764240E+02   0.4578197E-04   0.0000000E+00   0.0000000E+00
   0.2765235E+02   0.4578184E-04   0.0000000E+00   0.0000000E+00
   0.2766230E+02   0.4578172E-04   0.0000000E+00   0.0000000E+00
   0.2767225E+02   0.4578160E-04   0.0000000E+00   0.0000000E+00
   0.2768221E+02   0.4578148E-04   0.0000000E+00   0.0000000E+00
   0.2768966E+02   0.4578139E-04   0.0000000E+00   0.0000000E+00
   0.2769122E+02   0.4571983E-04   0.0000000E+00   0.0000000E+00
   0.2769348E+02   0.4556046E-04   0.0000000E+00   0.0000000E+00
   0.2769676E+02   0.4532851E-04   0.0000000E+00   0.0000000E+00
   0.2770155E+02   0.4499000E-04   0.0000000E+00   0.0000000E+00
   0.2770852E+02   0.4449499E-04   0.0000000E+00   0.0000000E+00
   0.2771824E+02   0.4380215E-04   0.0000000E+00   0.0000000E+00
   0.2772796E+02   0.4310599E-04   0.0000000E+00   0.0000000E+00
   0.2773767E+02   0.4240674E-04   0.0000000E+00   0.0000000E+00
   0.2774739E+02   0.4170463E-04   0.0000000E+00   0.0000000E+00
   0.2775711E+02   0.4099988E-04   0.0000000E+00   0.0000000E+00
   0.2776683E+02   0.4029275E-04   0.0000000E+00   0.0000000E+00
   0.2777654E+02   0.3958345E-04   0.0000000E+00   0.0000000E+00
   0.2778626E+02   0.3887222E-04   0.0000000E+00   0.0000000E+00
   0.2779598E+02   0.3815931E-04   0.0000000E+00   0.0000000E+00
   0.2780570E+02   0.3744496E-04   0.0000000E+00   0.0000000E+00
   0.2781541E+02   0.3672941E-04   0.0000000E+00   0.0000000E+00
   0.2782513E+02   0.3601290E-04   0.0000000E+00   0.0000000E+00
   0.2783485E+02   0.3529569E-04   0.0000000E+00   0.0000000E+00
   0.2784457E+02   0.3457803E-04   0.0000000E+00   0.0000000E+00
   0.2785428E+02   0.3386018E-04   0.0000000E+00   0.0000000E+00
   0.2786400E+02   0.3314240E-04   0.0000000E+00   0.0000000E+00
   0.2787372E+02   0.3242495E-04   0.0000000E+00   0.0000000E+00
   0.2788344E+02   0.3170811E-04   0.0000000E+00   0.0000000E+00
   0.2789065E+02   0.3117624E-04   0.0000000E+00   0.0000000E+00
   0.2789219E+02   0.3112654E-04   0.0000000E+00   0.0000000E+00
   0.2789450E+02   0.3112650E-04   0.0000000E+00   0.0000000E+00
   0.2789797E+02   0.3112645E-04   0.0000000E+00   0.0000000E+00
   0.2790317E+02   0.3112638E-04   0.0000000E+00   0.0000000E+00
   0.2791096E+02   0.3112627E-04   0.0000000E+00   0.0000000E+00
   0.2792096E+02   0.3112613E-04   0.0000000E+00   0.0000000E+00
   0.2793096E+02   0.3112599E-04   0.0000000E+00   0.0000000E+00
   0.2794096E+02   0.3112584E-04   0.0000000E+00   0.0000000E+00
   0.2795096E+02   0.3112570E-04   0.0000000E+00   0.0000000E+00
   0.2796096E+02   0.3112556E-04   0.0000000E+00   0.0000000E+00
   0.2797096E+02   0.3112542E-04   0.0000000E+00   0.0000000E+00
   0.2798096E+02   0.3112528E-04   0.0000000E+00   0.0000000E+00
   0.2799096E+02   0.3112513E-04   0.0000000E+00   0.0000000E+00
   0.2800096E+02   0.3112499E-04   0.0000000E+00   0.0000000E+00
   0.2801096E+02   0.3112485E-04   0.0000000E+00   0.0000000E+00
   0.2802096E+02   0.3112471E-04   0.0000000E+00   0.0000000E+00
   0.2803096E+02   0.3112457E-04   0.0000000E+00   0.0000000E+00
   0.2804096E+02   0.3112442E-04   0.0000000E+00   0.0000000E+00
   0.2805096E+02   0.3112428E-04   0.0000000E+00   0.0000000E+00
   0.2806096E+02   0.3112414E-04   0.0000000E+00   0.0000000E+00
   0.2807096E+02   0.3112400E-04   0.0000000E+00   0.0000000E+00
   0.2808096E+02   0.3112386E-04   0.0000000E+00   0.0000000E+00
   0.2809096E+02   0.3112372E-04   0.0000000E+00   0.0000000E+00
   0.2810096E+02   0.3112357E-04   0.0000000E+00   0.0000000E+00
   0.2811096E+02   0.3112343E-04   0.0000000E+00   0.0000000E+00
   0.2812096E+02   0.3112329E-04   0.0000000E+00   0.0000000E+00
   0.2813096E+02   0.3112315E-04   0.0000000E+00   0.0000000E+00
   0.2814096E+02   0.3112301E-04   0.0000000E+00   0.0000000E+00
   0.2815096E+02   0.3112286E-04   0.0000000E+00   0.0000000E+00
   0.2816096E+02   0.3112272E-04   0.0000000E+00   0.0000000E+00
   0.2817096E+02   0.3112258E-04   0.0000000E+00   0.0000000E+00
   0.2818096E+02   0.3112244E-04   0.0000000E+00   0.0000000E+00
   0.2819096E+02   0.3112230E-04   0.0000000E+00   0.0000000E+00
   0.2820096E+02   0.3112215E-04   0.0000000E+00   0.0000000E+00
   0.2821096E+02   0.3112201E-04   0.0000000E+00   0.0000000E+00
   0.2822096E+02   0.3112187E-04   0.0000000E+00   0.0000000E+00
   0.2823096E+02   0.3112173E-04   0.0000000E+00   0.0000000E+00
   0.2824096E+02   0.3112159E-04   0.0000000E+00   0.0000000E+00
   0.2825096E+02   0.3112145E-04   0.0000000E+00   0.0000000E+00
   0.2826096E+02   0.3112130E-04   0.0000000E+00   0.0000000E+00
   0.2827096E+02   0.3112116E-04   0.0000000E+00   0.0000000E+00
   0.2828096E+02   0.3112102E-04   0.0000000E+00   0.0000000E+00
   0.2829096E+02   0.3112088E-04   0.0000000E+00   0.0000000E+00
   0.2830096E+02   0.3112074E-04   0.0000000E+00   0.0000000E+00
   0.2831096E+02   0.3112059E-04   0.0000000E+00   0.0000000E+00
   0.2832096E+02   0.3112045E-04   0.0000000E+00   0.0000000E+00
   0.2833096E+02   0.3112031E-04   0.0000000E+00   0.0000000E+00
   0.2834096E+02   0.3112017E-04   0.0000000E+00   0.0000000E+00
   0.2835096E+02   0.3112003E-04   0.0000000E+00   0.0000000E+00
   0.2836096E+02   0.3111988E-04   0.0000000E+00   0.0000000E+00
   0.2837096E+02   0.3111974E-04   0.0000000E+00   0.0000000E+00
   0.2838096E+02   0.3111960E-04   0.0000000E+00   0.0000000E+00
   0.2839096E+02   0.3111946E-04   0.0000000E+00   0.0000000E+00
   0.2840096E+02   0.3111932E-04   0.0000000E+00   0.0000000E+00
   0.2841096E+02   0.3111917E-04   0.0000000E+00   0.0000000E+00
   0.2842096E+02   0.3111903E-04   0.0000000E+00   0.0000000E+00
   0.2843096E+02   0.3111889E-04   0.0000000E+00   0.0000000E+00
   0.2844096E+02   0.3111875E-04   0.0000000E+00   0.0000000E+00
   0.2845096E+02   0.3111861E-04   0.0000000E+00   0.0000000E+00
   0.2846096E+02   0.3111847E-04   0.0000000E+00   0.0000000E+00
   0.2847096E+02   0.3111832E-04   0.0000000E+00   0.0000000E+00
   0.2848096E+02   0.3111818E-04   0.0000000E+00   0.0000000E+00
   0.2849096E+02   0.3111804E-04   0.0000000E+00   0.0000000E+00
   0.2850096E+02   0.3111790E-04   0.0000000E+00   0.0000000E+00
   0.2851096E+02   0.3111776E-04   0.0000000E+00   0.0000000E+00
   0.2852096E+02   0.3111761E-04   0.0000000E+00   0.0000000E+00
   0.2853096E+02   0.3111747E-04   0.0000000E+00   0.0000000E+00
   0.2854096E+02   0.3111733E-04   0.0000000E+00   0.0000000E+00
   0.2855096E+02   0.3111719E-04   0.0000000E+00   0.0000000E+00
   0.2856096E+02   0.3111705E-04   0.0000000E+00   0.0000000E+00
   0.2857096E+02   0.3111690E-04   0.0000000E+00   0.0000000E+00
   0.2858096E+02   0.3111676E-04   0.0000000E+00   0.0000000E+00
   0.2859096E+02   0.3111662E-04   0.0000000E+00   0.0000000E+00
   0.2860096E+02   0.3111648E-04   0.0000000E+00   0.0000000E+00
   0.2861096E+02   0.3111634E-04   0.0000000E+00   0.0000000E+00
   0.2862096E+02   0.3111619E-04   0.0000000E+00   0.0000000E+00
   0.2863096E+02   0.3111605E-04   0.0000000E+00   0.0000000E+00
   0.2864096E+02   0.3111591E-04   0.0000000E+00   0.0000000E+00
   0.2865096E+02   0.3111577E-04   0.0000000E+00   0.0000000E+00
   0.2866096E+02   0.3111563E-04   0.0000000E+00   0.0000000E+00
   0.2867096E+02   0.3111549E-04   0.0000000E+00   0.0000000E+00
   0.2868096E+02   0.3111534E-04   0.0000000E+00   0.0000000E+00
   0.2869096E+02   0.3111520E-04   0.0000000E+00   0.0000000E+00
   0.2870096E+02   0.3111506E-04   0.0000000E+00   0.0000000E+00
   0.2871096E+02   0.3111492E-04   0.0000000E+00   0.0000000E+00
   0.2872096E+02   0.3111478E-04   0.0000000E+00   0.0000000E+00
   0.2873096E+02   0.3111463E-04   0.0000000E+00   0.0000000E+00
   0.2874096E+02   0.3111449E-04   0.0000000E+00   0.0000000E+00
   0.2875096E+02   0.3111435E-04   0.0000000E+00   0.0000000E+00
   0.2876096E+02   0.3111421E-04   0.0000000E+00   0.0000000E+00
   0.2877096E+02   0.3111407E-04   0.0000000E+00   0.0000000E+00
   0.2878096E+02   0.3111392E-04   0.0000000E+00   0.0000000E+00
   0.2879096E+02   0.3111378E-04   0.0000000E+00   0.0000000E+00
   0.2880096E+02   0.3111364E-04   0.0000000E+00   0.0000000E+00
   0.2881096E+02   0.3111350E-04   0.0000000E+00   0.0000000E+00
   0.2882096E+02   0.3111336E-04   0.0000000E+00   0.0000000E+00
   0.2883096E+02   0.3111321E-04   0.0000000E+00   0.0000000E+00
   0.2884096E+02   0.3111307E-04   0.0000000E+00   0.0000000E+00
   0.2885096E+02   0.3111293E-04   0.0000000E+00   0.0000000E+00
   0.2886096E+02   0.3111279E-04   0.0000000E+00   0.0000000E+00
   0.2887096E+02   0.3111265E-04   0.0000000E+00   0.0000000E+00
   0.2888096E+02   0.3111251E-04   0.0000000E+00   0.0000000E+00
   0.2889096E+02   0.3111236E-04   0.0000000E+00   0.0000000E+00
   0.2890096E+02   0.3111222E-04   0.0000000E+00   0.0000000E+00
   0.2891096E+02   0.3111208E-04   0.0000000E+00   0.0000000E+00
   0.2892096E+02   0.3111194E-04   0.0000000E+00   0.0000000E+00
   0.2893096E+02   0.3111180E-04   0.0000000E+00   0.0000000E+00
   0.2894096E+02   0.3111165E-04   0.0000000E+00   0.0000000E+00
   0.2895096E+02   0.3111151E-04   0.0000000E+00   0.0000000E+00
   0.2896096E+02   0.3111137E-04   0.0000000E+00   0.0000000E+00
   0.2897096E+02   0.3111123E-04   0.0000000E+00   0.0000000E+00
   0.2898096E+02   0.3111109E-04   0.0000000E+00   0.0000000E+00
   0.2899096E+02   0.3111094E-04   0.0000000E+00   0.0000000E+00
   0.2900096E+02   0.3111080E-04   0.0000000E+00   0.0000000E+00
   0.2901096E+02   0.3111066E-04   0.0000000E+00   0.0000000E+00
   0.2902096E+02   0.3111052E-04   0.0000000E+00   0.0000000E+00
   0.2903096E+02   0.3111038E-04   0.0000000E+00   0.0000000E+00
   0.2904096E+02   0.3111023E-04   0.0000000E+00   0.0000000E+00
   0.2905096E+02   0.3111009E-04   0.0000000E+00   0.0000000E+00
   0.2906096E+02   0.3110995E-04   0.0000000E+00   0.0000000E+00
   0.2907096E+02   0.3110981E-04   0.0000000E+00   0.0000000E+00
   0.2908096E+02   0.3110967E-04   0.0000000E+00   0.0000000E+00
   0.2909096E+02   0.3110952E-04   0.0000000E+00   0.0000000E+00
   0.2910096E+02   0.3110938E-04   0.0000000E+00   0.0000000E+00
   0.2911096E+02   0.3110924E-04   0.0000000E+00   0.0000000E+00
   0.2912096E+02   0.3110910E-04   0.0000000E+00   0.0000000E+00
   0.2913096E+02   0.3110896E-04   0.0000000E+00   0.0000000E+00
   0.2914096E+02   0.3110881E-04   0.0000000E+00   0.0000000E+00
   0.2915096E+02   0.3110867E-04   0.0000000E+00   0.0000000E+00
   0.2916096E+02   0.3110853E-04   0.0000000E+00   0.0000000E+00
   0.2917096E+02   0.3110839E-04   0.0000000E+00   0.0000000E+00
   0.2918096E+02   0.3110825E-04   0.0000000E+00   0.0000000E+00
   0.2919067E+02   0.3110811E-04   0.0000000E+00   0.0000000E+00
   0.2919221E+02   0.3104447E-04   0.0000000E+00   0.0000000E+00
   0.2919444E+02   0.3088024E-04   0.0000000E+00   0.0000000E+00
   0.2919769E+02   0.3064140E-04   0.0000000E+00   0.0000000E+00
   0.2920242E+02   0.3029350E-04   0.0000000E+00   0.0000000E+00
   0.2920933E+02   0.2978632E-04   0.0000000E+00   0.0000000E+00
   0.2921906E+02   0.2907304E-04   0.0000000E+00   0.0000000E+00
   0.2922878E+02   0.2836106E-04   0.0000000E+00   0.0000000E+00
   0.2923851E+02   0.2765062E-04   0.0000000E+00   0.0000000E+00
   0.2924823E+02   0.2694202E-04   0.0000000E+00   0.0000000E+00
   0.2925796E+02   0.2623550E-04   0.0000000E+00   0.0000000E+00
   0.2926768E+02   0.2553135E-04   0.0000000E+00   0.0000000E+00
   0.2927741E+02   0.2482986E-04   0.0000000E+00   0.0000000E+00
   0.2928714E+02   0.2413130E-04   0.0000000E+00   0.0000000E+00
   0.2929686E+02   0.2343600E-04   0.0000000E+00   0.0000000E+00
   0.2930659E+02   0.2274424E-04   0.0000000E+00   0.0000000E+00
   0.2931631E+02   0.2205635E-04   0.0000000E+00   0.0000000E+00
   0.2932604E+02   0.2137265E-04   0.0000000E+00   0.0000000E+00
   0.2933576E+02   0.2069351E-04   0.0000000E+00   0.0000000E+00
   0.2934549E+02   0.2001926E-04   0.0000000E+00   0.0000000E+00
