   0.2613591E+02   0.2417951E-07 0     85      0      0      0      0
   0.2614574E+02   0.2879557E-07 0     87      0      0      0      0
   0.2615558E+02   0.3391762E-07 0     89      0      0      0      0
   0.2616542E+02   0.3954713E-07 0     91      0      0      0      0
   0.2617525E+02   0.4567819E-07 0     93      0      0      0      0
   0.2618259E+02   0.4837259E-07 0     95      0      0      0      0
   0.2618468E+02   0.4840787E-07 1     97      0      0      0      0
   0.2618780E+02   0.4841913E-07 1     99      0      0      0      0
   0.2619246E+02   0.4844330E-07 0    101      0      0      0      0
   0.2619942E+02   0.4849682E-07 0    103      0      0      0      0
   0.2620937E+02   0.4860562E-07 0    105      0      0      0      0
   0.2621933E+02   0.4871343E-07 0    107      0      0      0      0
   0.2622928E+02   0.4881992E-07 0    109      0      0      0      0
   0.2623923E+02   0.4892485E-07 0    111      0      0      0      0
   0.2624918E+02   0.4902793E-07 0    113      0      0      0      0
   0.2625913E+02   0.4912906E-07 0    115      0      0      0      0
   0.2626908E+02   0.4922806E-07 0    117      0      0      0      0
   0.2627904E+02   0.4932479E-07 0    119      0      0      0      0
   0.2628899E+02   0.4941916E-07 0    121      0      0      0      0
   0.2629894E+02   0.4951106E-07 0    123      0      0      0      0
   0.2630889E+02   0.4960052E-07 0    125      0      0      0      0
   0.2631884E+02   0.4968748E-07 0    127      0      0      0      0
   0.2632879E+02   0.4977189E-07 0    129      0      0      0      0
   0.2633874E+02   0.4985382E-07 0    131      0      0      0      0
   0.2634870E+02   0.4993325E-07 0    133      0      0      0      0
   0.2635865E+02   0.5001027E-07 0    135      0      0      0      0
   0.2636860E+02   0.5008499E-07 0    137      0      0      0      0
   0.2637855E+02   0.5015743E-07 0    139      0      0      0      0
   0.2638850E+02   0.5022770E-07 0    141      0      0      0      0
   0.2639845E+02   0.5029585E-07 0    143      0      0      0      0
   0.2640841E+02   0.5036201E-07 0    145      0      0      0      0
   0.2641836E+02   0.5042626E-07 0    147      0      0      0      0
   0.2642831E+02   0.5048868E-07 0    149      0      0      0      0
   0.2643826E+02   0.5054939E-07 0    151      0      0      0      0
   0.2644821E+02   0.5060846E-07 0    153      0      0      0      0
   0.2645816E+02   0.5066599E-07 0    155      0      0      0      0
   0.2646811E+02   0.5072202E-07 0    157      0      0      0      0
   0.2647807E+02   0.5077663E-07 0    159      0      0      0      0
   0.2648802E+02   0.5082985E-07 0    161      0      0      0      0
   0.2649797E+02   0.5088183E-07 0    163      0      0      0      0
   0.2650792E+02   0.5093265E-07 0    165      0      0      0      0
   0.2651787E+02   0.5098226E-07 0    167      0      0      0      0
   0.2652782E+02   0.5103076E-07 0    169      0      0      0      0
   0.2653778E+02   0.5107821E-07 0    171      0      0      0      0
   0.2654773E+02   0.5112463E-07 0    173      0      0      0      0
   0.2655768E+02   0.5117008E-07 0    175      0      0      0      0
   0.2656763E+02   0.5121459E-07 0    177      0      0      0      0
   0.2657758E+02   0.5125817E-07 0    179      0      0      0      0
   0.2658753E+02   0.5130097E-07 0    181      0      0      0      0
   0.2659749E+02   0.5134290E-07 0    183      0      0      0      0
   0.2660744E+02   0.5138401E-07 0    185      0      0      0      0
   0.2661739E+02   0.5142436E-07 0    187      0      0      0      0
   0.2662734E+02   0.5146396E-07 0    189      0      0      0      0
   0.2663729E+02   0.5150286E-07 0    191      0      0      0      0
   0.2664724E+02   0.5154107E-07 0    193      0      0      0      0
   0.2665719E+02   0.5157861E-07 0    195      0      0      0      0
   0.2666715E+02   0.5161552E-07 0    197      0      0      0      0
   0.2667710E+02   0.5165180E-07 0    199      0      0      0      0
   0.2668705E+02   0.5168746E-07 0    201      0      0      0      0
   0.2669700E+02   0.5172253E-07 0    203      0      0      0      0
   0.2670695E+02   0.5175705E-07 0    205      0      0      0      0
   0.2671690E+02   0.5179100E-07 0    207      0      0      0      0
   0.2672686E+02   0.5182445E-07 0    209      0      0      0      0
   0.2673681E+02   0.5185737E-07 0    211      0      0      0      0
   0.2674676E+02   0.5188983E-07 0    213      0      0      0      0
   0.2675671E+02   0.5192181E-07 0    215      0      0      0      0
   0.2676666E+02   0.5195335E-07 0    217      0      0      0      0
   0.2677661E+02   0.5198442E-07 0    219      0      0      0      0
   0.2678656E+02   0.5201508E-07 0    221      0      0      0      0
   0.2679652E+02   0.5204530E-07 0    223      0      0      0      0
   0.2680647E+02   0.5207508E-07 0    225      0      0      0      0
   0.2681642E+02   0.5210448E-07 0    227      0      0      0      0
   0.2682637E+02   0.5213344E-07 0    229      0      0      0      0
   0.2683632E+02   0.5216202E-07 0    231      0      0      0      0
   0.2684627E+02   0.5219021E-07 0    233      0      0      0      0
   0.2685623E+02   0.5221804E-07 0    235      0      0      0      0
   0.2686618E+02   0.5224550E-07 0    237      0      0      0      0
   0.2687613E+02   0.5227261E-07 0    239      0      0      0      0
   0.2688608E+02   0.5229937E-07 0    241      0      0      0      0
   0.2689603E+02   0.5232584E-07 0    243      0      0      0      0
   0.2690598E+02   0.5235199E-07 0    245      0      0      0      0
   0.2691594E+02   0.5237785E-07 0    247      0      0      0      0
   0.2692589E+02   0.5240339E-07 0    249      0      0      0      0
   0.2693584E+02   0.5242864E-07 0    251      0      0      0      0
   0.2694579E+02   0.5245363E-07 0    253      0      0      0      0
   0.2695574E+02   0.5247831E-07 0    255      0      0      0      0
   0.2696569E+02   0.5250273E-07 0    257      0      0      0      0
   0.2697564E+02   0.5252687E-07 0    259      0      0      0      0
   0.2698560E+02   0.5255074E-07 0    261      0      0      0      0
   0.2699555E+02   0.5257430E-07 0    263      0      0      0      0
   0.2700550E+02   0.5259765E-07 0    265      0      0      0      0
   0.2701545E+02   0.5262074E-07 0    267      0      0      0      0
   0.2702540E+02   0.5264358E-07 0    269      0      0      0      0
   0.2703535E+02   0.5266616E-07 0    271      0      0      0      0
   0.2704531E+02   0.5268848E-07 0    273      0      0      0      0
   0.2705526E+02   0.5271058E-07 0    275      0      0      0      0
   0.2706521E+02   0.5273244E-07 0    277      0      0      0      0
   0.2707516E+02   0.5275415E-07 0    279      0      0      0      0
   0.2708511E+02   0.5277558E-07 0    281      0      0      0      0
   0.2709506E+02   0.5279680E-07 0    283      0      0      0      0
   0.2710502E+02   0.5281782E-07 0    285      0      0      0      0
   0.2711497E+02   0.5283862E-07 0    287      0      0      0      0
   0.2712492E+02   0.5285920E-07 0    289      0      0      0      0
   0.2713487E+02   0.5287961E-07 0    291      0      0      0      0
   0.2714482E+02   0.5289984E-07 0    293      0      0      0      0
   0.2715477E+02   0.5291987E-07 0    295      0      0      0      0
   0.2716472E+02   0.5293972E-07 0    297      0      0      0      0
   0.2717468E+02   0.5295944E-07 0    299      0      0      0      0
   0.2718463E+02   0.5297897E-07 0    301      0      0      0      0
   0.2719458E+02   0.5299835E-07 0    303      0      0      0      0
   0.2720453E+02   0.5301756E-07 0    305      0      0      0      0
   0.2721448E+02   0.5303664E-07 0    307      0      0      0      0
   0.2722443E+02   0.5305552E-07 0    309      0      0      0      0
   0.2723439E+02   0.5307424E-07 0    311      0      0      0      0
   0.2724434E+02   0.5309286E-07 0    313      0      0      0      0
   0.2725429E+02   0.5311127E-07 0    315      0      0      0      0
   0.2726424E+02   0.5312956E-07 0    317      0      0      0      0
   0.2727419E+02   0.5314770E-07 0    319      0      0      0      0
   0.2728414E+02   0.5316571E-07 0    321      0      0      0      0
   0.2729409E+02   0.5318353E-07 0    323      0      0      0      0
   0.2730405E+02   0.5320123E-07 0    325      0      0      0      0
   0.2731400E+02   0.5321878E-07 0    327      0      0      0      0
   0.2732395E+02   0.5323620E-07 0    329      0      0      0      0
   0.2733390E+02   0.5325350E-07 0    331      0      0      0      0
   0.2734385E+02   0.5327064E-07 0    333      0      0      0      0
   0.2735380E+02   0.5328766E-07 0    335      0      0      0      0
   0.2736376E+02   0.5330452E-07 0    337      0      0      0      0
   0.2737371E+02   0.5332125E-07 0    339      0      0      0      0
   0.2738366E+02   0.5333787E-07 0    341      0      0      0      0
   0.2739361E+02   0.5335433E-07 0    343      0      0      0      0
   0.2740356E+02   0.5337067E-07 0    345      0      0      0      0
   0.2741351E+02   0.5338688E-07 0    347      0      0      0      0
   0.2742347E+02   0.5340298E-07 0    349      0      0      0      0
   0.2743342E+02   0.5341894E-07 0    351      0      0      0      0
   0.2744337E+02   0.5343478E-07 0    353      0      0      0      0
   0.2745332E+02   0.5345049E-07 0    355      0      0      0      0
   0.2746327E+02   0.5346610E-07 0    357      0      0      0      0
   0.2747322E+02   0.5348158E-07 0    359      0      0      0      0
   0.2748317E+02   0.5349694E-07 0    361      0      0      0      0
   0.2749313E+02   0.5351221E-07 0    363      0      0      0      0
   0.2750308E+02   0.5352735E-07 0    365      0      0      0      0
   0.2751303E+02   0.5354242E-07 0    367      0      0      0      0
   0.2752298E+02   0.5355736E-07 0    369      0      0      0      0
   0.2753293E+02   0.5357220E-07 0    371      0      0      0      0
   0.2754288E+02   0.5358694E-07 0    373      0      0      0      0
   0.2755284E+02   0.5360154E-07 0    375      0      0      0      0
   0.2756279E+02   0.5361606E-07 0    377      0      0      0      0
   0.2757274E+02   0.5363046E-07 0    379      0      0      0      0
   0.2758269E+02   0.5364476E-07 0    381      0      0      0      0
   0.2759264E+02   0.5365898E-07 0    383      0      0      0      0
   0.2760259E+02   0.5367313E-07 0    385      0      0      0      0
   0.2761254E+02   0.5368713E-07 0    387      0      0      0      0
   0.2762250E+02   0.5370109E-07 0    389      0      0      0      0
   0.2763245E+02   0.5371495E-07 0    391      0      0      0      0
   0.2764240E+02   0.5372873E-07 0    393      0      0      0      0
   0.2765235E+02   0.5374238E-07 0    395      0      0      0      0
   0.2766230E+02   0.5375598E-07 0    397      0      0      0      0
   0.2767225E+02   0.5376950E-07 0    399      0      0      0      0
   0.2768221E+02   0.5378295E-07 0    401      0      0      0      0
   0.2768966E+02   0.5379070E-07 0    403      0      0      0      0
   0.2769122E+02   0.5379324E-07 1    405      0      0      0      0
   0.2769348E+02   0.5380285E-07 1    407      0      0      0      0
   0.2769676E+02   0.5383172E-07 0    409      0      0      0      0
   0.2770155E+02   0.5391879E-07 0    411      0      0      0      0
   0.2770852E+02   0.5418154E-07 0    413      0      0      0      0
   0.2771824E+02   0.5487196E-07 0    415      0      0      0      0
   0.2772796E+02   0.5556491E-07 0    417      0      0      0      0
   0.2773767E+02   0.5631292E-07 0    419      0      0      0      0
   0.2774739E+02   0.5719844E-07 0    421      0      0      0      0
   0.2775711E+02   0.5831964E-07 0    423      0      0      0      0
   0.2776683E+02   0.5977455E-07 0    425      0      0      0      0
   0.2777654E+02   0.6166043E-07 0    427      0      0      0      0
   0.2778626E+02   0.6407019E-07 0    429      0      0      0      0
   0.2779598E+02   0.6709971E-07 0    431      0      0      0      0
   0.2780570E+02   0.7085507E-07 0    433      0      0      0      0
   0.2781541E+02   0.7546427E-07 0    435      0      0      0      0
   0.2782513E+02   0.8108415E-07 0    437      0      0      0      0
   0.2783485E+02   0.8789454E-07 0    439      0      0      0      0
   0.2784457E+02   0.9608153E-07 0    441      0      0      0      0
   0.2785428E+02   0.1058329E-06 0    443      0      0      0      0
   0.2786400E+02   0.1173431E-06 0    445      0      0      0      0
   0.2787372E+02   0.1307933E-06 0    447      0      0      0      0
   0.2788344E+02   0.1463487E-06 0    449      0      0      0      0
   0.2789065E+02   0.1534060E-06 0    451      0      0      0      0
   0.2789219E+02   0.1534402E-06 1    453      0      0      0      0
   0.2789450E+02   0.1534570E-06 1    455      0      0      0      0
   0.2789797E+02   0.1534935E-06 0    457      0      0      0      0
   0.2790317E+02   0.1535749E-06 0    459      0      0      0      0
   0.2791096E+02   0.1537557E-06 0    461      0      0      0      0
   0.2792096E+02   0.1540472E-06 0    463      0      0      0      0
   0.2793096E+02   0.1543318E-06 0    465      0      0      0      0
   0.2794096E+02   0.1546085E-06 0    467      0      0      0      0
   0.2795096E+02   0.1548768E-06 0    469      0      0      0      0
   0.2796096E+02   0.1551361E-06 0    471      0      0      0      0
   0.2797096E+02   0.1553862E-06 0    473      0      0      0      0
   0.2798096E+02   0.1556269E-06 0    475      0      0      0      0
   0.2799096E+02   0.1558583E-06 0    477      0      0      0      0
   0.2800096E+02   0.1560805E-06 0    479      0      0      0      0
   0.2801096E+02   0.1562939E-06 0    481      0      0      0      0
   0.2802096E+02   0.1564987E-06 0    483      0      0      0      0
   0.2803096E+02   0.1566955E-06 0    485      0      0      0      0
   0.2804096E+02   0.1568846E-06 0    487      0      0      0      0
   0.2805096E+02   0.1570666E-06 0    489      0      0      0      0
   0.2806096E+02   0.1572418E-06 0    491      0      0      0      0
   0.2807096E+02   0.1574107E-06 0    493      0      0      0      0
   0.2808096E+02   0.1575738E-06 0    495      0      0      0      0
   0.2809096E+02   0.1577315E-06 0    497      0      0      0      0
   0.2810096E+02   0.1578840E-06 0    499      0      0      0      0
   0.2811096E+02   0.1580318E-06 0    501      0      0      0      0
   0.2812096E+02   0.1581750E-06 0    503      0      0      0      0
   0.2813096E+02   0.1583141E-06 0    505      0      0      0      0
   0.2814096E+02   0.1584491E-06 0    507      0      0      0      0
   0.2815096E+02   0.1585803E-06 0    509      0      0      0      0
   0.2816096E+02   0.1587079E-06 0    511      0      0      0      0
   0.2817096E+02   0.1588321E-06 0    513      0      0      0      0
   0.2818096E+02   0.1589532E-06 0    515      0      0      0      0
   0.2819096E+02   0.1590711E-06 0    517      0      0      0      0
   0.2820096E+02   0.1591862E-06 0    519      0      0      0      0
   0.2821096E+02   0.1592985E-06 0    521      0      0      0      0
   0.2822096E+02   0.1594081E-06 0    523      0      0      0      0
   0.2823096E+02   0.1595152E-06 0    525      0      0      0      0
   0.2824096E+02   0.1596199E-06 0    527      0      0      0      0
   0.2825096E+02   0.1597223E-06 0    529      0      0      0      0
   0.2826096E+02   0.1598226E-06 0    531      0      0      0      0
   0.2827096E+02   0.1599207E-06 0    533      0      0      0      0
   0.2828096E+02   0.1600167E-06 0    535      0      0      0      0
   0.2829096E+02   0.1601108E-06 0    537      0      0      0      0
   0.2830096E+02   0.1602030E-06 0    539      0      0      0      0
   0.2831096E+02   0.1602934E-06 0    541      0      0      0      0
   0.2832096E+02   0.1603821E-06 0    543      0      0      0      0
   0.2833096E+02   0.1604691E-06 0    545      0      0      0      0
   0.2834096E+02   0.1605545E-06 0    547      0      0      0      0
   0.2835096E+02   0.1606384E-06 0    549      0      0      0      0
   0.2836096E+02   0.1607208E-06 0    551      0      0      0      0
   0.2837096E+02   0.1608017E-06 0    553      0      0      0      0
   0.2838096E+02   0.1608812E-06 0    555      0      0      0      0
   0.2839096E+02   0.1609594E-06 0    557      0      0      0      0
   0.2840096E+02   0.1610363E-06 0    559      0      0      0      0
   0.2841096E+02   0.1611119E-06 0    561      0      0      0      0
   0.2842096E+02   0.1611863E-06 0    563      0      0      0      0
   0.2843096E+02   0.1612596E-06 0    565      0      0      0      0
   0.2844096E+02   0.1613316E-06 0    567      0      0      0      0
   0.2845096E+02   0.1614026E-06 0    569      0      0      0      0
   0.2846096E+02   0.1614725E-06 0    571      0      0      0      0
   0.2847096E+02   0.1615414E-06 0    573      0      0      0      0
   0.2848096E+02   0.1616092E-06 0    575      0      0      0      0
   0.2849096E+02   0.1616761E-06 0    577      0      0      0      0
   0.2850096E+02   0.1617419E-06 0    579      0      0      0      0
   0.2851096E+02   0.1618069E-06 0    581      0      0      0      0
   0.2852096E+02   0.1618709E-06 0    583      0      0      0      0
   0.2853096E+02   0.1619341E-06 0    585      0      0      0      0
   0.2854096E+02   0.1619965E-06 0    587      0      0      0      0
   0.2855096E+02   0.1620580E-06 0    589      0      0      0      0
   0.2856096E+02   0.1621186E-06 0    591      0      0      0      0
   0.2857096E+02   0.1621785E-06 0    593      0      0      0      0
   0.2858096E+02   0.1622376E-06 0    595      0      0      0      0
   0.2859096E+02   0.1622959E-06 0    597      0      0      0      0
   0.2860096E+02   0.1623535E-06 0    599      0      0      0      0
   0.2861096E+02   0.1624104E-06 0    601      0      0      0      0
   0.2862096E+02   0.1624666E-06 0    603      0      0      0      0
   0.2863096E+02   0.1625221E-06 0    605      0      0      0      0
   0.2864096E+02   0.1625770E-06 0    607      0      0      0      0
   0.2865096E+02   0.1626312E-06 0    609      0      0      0      0
   0.2866096E+02   0.1626848E-06 0    611      0      0      0      0
   0.2867096E+02   0.1627377E-06 0    613      0      0      0      0
   0.2868096E+02   0.1627901E-06 0    615      0      0      0      0
   0.2869096E+02   0.1628418E-06 0    617      0      0      0      0
   0.2870096E+02   0.1628930E-06 0    619      0      0      0      0
   0.2871096E+02   0.1629435E-06 0    621      0      0      0      0
   0.2872096E+02   0.1629935E-06 0    623      0      0      0      0
   0.2873096E+02   0.1630430E-06 0    625      0      0      0      0
   0.2874096E+02   0.1630919E-06 0    627      0      0      0      0
   0.2875096E+02   0.1631404E-06 0    629      0      0      0      0
   0.2876096E+02   0.1631883E-06 0    631      0      0      0      0
   0.2877096E+02   0.1632357E-06 0    633      0      0      0      0
   0.2878096E+02   0.1632826E-06 0    635      0      0      0      0
   0.2879096E+02   0.1633291E-06 0    637      0      0      0      0
   0.2880096E+02   0.1633752E-06 0    639      0      0      0      0
   0.2881096E+02   0.1634208E-06 0    641      0      0      0      0
   0.2882096E+02   0.1634659E-06 0    643      0      0      0      0
   0.2883096E+02   0.1635105E-06 0    645      0      0      0      0
   0.2884096E+02   0.1635548E-06 0    647      0      0      0      0
   0.2885096E+02   0.1635986E-06 0    649      0      0      0      0
   0.2886096E+02   0.1636419E-06 0    651      0      0      0      0
   0.2887096E+02   0.1636850E-06 0    653      0      0      0      0
   0.2888096E+02   0.1637275E-06 0    655      0      0      0      0
   0.2889096E+02   0.1637697E-06 0    657      0      0      0      0
   0.2890096E+02   0.1638115E-06 0    659      0      0      0      0
   0.2891096E+02   0.1638529E-06 0    661      0      0      0      0
   0.2892096E+02   0.1638939E-06 0    663      0      0      0      0
   0.2893096E+02   0.1639345E-06 0    665      0      0      0      0
   0.2894096E+02   0.1639749E-06 0    667      0      0      0      0
   0.2895096E+02   0.1640148E-06 0    669      0      0      0      0
   0.2896096E+02   0.1640543E-06 0    671      0      0      0      0
   0.2897096E+02   0.1640935E-06 0    673      0      0      0      0
   0.2898096E+02   0.1641324E-06 0    675      0      0      0      0
   0.2899096E+02   0.1641709E-06 0    677      0      0      0      0
   0.2900096E+02   0.1642091E-06 0    679      0      0      0      0
   0.2901096E+02   0.1642470E-06 0    681      0      0      0      0
   0.2902096E+02   0.1642846E-06 0    683      0      0      0      0
   0.2903096E+02   0.1643219E-06 0    685      0      0      0      0
   0.2904096E+02   0.1643589E-06 0    687      0      0      0      0
   0.2905096E+02   0.1643956E-06 0    689      0      0      0      0
   0.2906096E+02   0.1644320E-06 0    691      0      0      0      0
   0.2907096E+02   0.1644682E-06 0    693      0      0      0      0
   0.2908096E+02   0.1645041E-06 0    695      0      0      0      0
   0.2909096E+02   0.1645397E-06 0    697      0      0      0      0
   0.2910096E+02   0.1645750E-06 0    699      0      0      0      0
   0.2911096E+02   0.1646101E-06 0    701      0      0      0      0
   0.2912096E+02   0.1646448E-06 0    703      0      0      0      0
   0.2913096E+02   0.1646793E-06 0    705      0      0      0      0
   0.2914096E+02   0.1647136E-06 0    707      0      0      0      0
   0.2915096E+02   0.1647476E-06 0    709      0      0      0      0
   0.2916096E+02   0.1647813E-06 0    711      0      0      0      0
   0.2917096E+02   0.1648149E-06 0    713      0      0      0      0
   0.2918096E+02   0.1648481E-06 0    715      0      0      0      0
   0.2919067E+02   0.1648792E-06 0    717      0      0      0      0
   0.2919221E+02   0.1648857E-06 1    719      0      0      0      0
   0.2919444E+02   0.1649094E-06 1    721      0      0      0      0
   0.2919769E+02   0.1649836E-06 0    723      0      0      0      0
   0.2920242E+02   0.1652228E-06 0    725      0      0      0      0
   0.2920933E+02   0.1660140E-06 0    727      0      0      0      0
   0.2921906E+02   0.1684614E-06 0    729      0      0      0      0
   0.2922878E+02   0.1712509E-06 0    731      0      0      0      0
   0.2923851E+02   0.1745599E-06 0    733      0      0      0      0
   0.2924823E+02   0.1786458E-06 0    735      0      0      0      0
   0.2925796E+02   0.1838376E-06 0    737      0      0      0      0
   0.2926768E+02   0.1905346E-06 0    739      0      0      0      0
   0.2927741E+02   0.1991975E-06 0    741      0      0      0      0
   0.2928714E+02   0.2103595E-06 0    743      0      0      0      0
   0.2929686E+02   0.2246393E-06 0    745      0      0      0      0
   0.2930659E+02   0.2427745E-06 0    747      0      0      0      0
   0.2931631E+02   0.2656341E-06 0    749      0      0      0      0
   0.2932604E+02   0.2942127E-06 0    751      0      0      0      0
   0.2933576E+02   0.3295958E-06 0    753      0      0      0      0
   0.2934549E+02   0.3729215E-06 0    755      0      0      0      0
   0.2935522E+02   0.4253028E-06 0    757      0      0      0      0
   0.2936494E+02   0.4876391E-06 0    759      0      0      0      0
   0.2937467E+02   0.5604213E-06 0    761      0      0      0      0
   0.2938439E+02   0.6434440E-06 0    763      0      0      0      0
   0.2939162E+02   0.6803805E-06 0    765      0      0      0      0
   0.2939313E+02   0.6805161E-06 1    767      0      0      0      0
   0.2939539E+02   0.6805958E-06 1    769      0      0      0      0
   0.2939878E+02   0.6807705E-06 0    771      0      0      0      0
   0.2940387E+02   0.6811503E-06 0    773      0      0      0      0
   0.2941151E+02   0.6819605E-06 0    775      0      0      0      0
   0.2942150E+02   0.6832566E-06 0    777      0      0      0      0
   0.2943150E+02   0.6844660E-06 0    779      0      0      0      0
   0.2944150E+02   0.6855973E-06 0    781      0      0      0      0
   0.2945150E+02   0.6866587E-06 0    783      0      0      0      0
   0.2946150E+02   0.6876580E-06 0    785      0      0      0      0
   0.2947150E+02   0.6886016E-06 0    787      0      0      0      0
   0.2948149E+02   0.6894950E-06 0    789      0      0      0      0
   0.2949149E+02   0.6903433E-06 0    791      0      0      0      0
   0.2950149E+02   0.6911506E-06 0    793      0      0      0      0
   0.2951149E+02   0.6919206E-06 0    795      0      0      0      0
   0.2952149E+02   0.6926565E-06 0    797      0      0      0      0
   0.2953148E+02   0.6933609E-06 0    799      0      0      0      0
   0.2954148E+02   0.6940366E-06 0    801      0      0      0      0
   0.2955148E+02   0.6946855E-06 0    803      0      0      0      0
   0.2956148E+02   0.6953099E-06 0    805      0      0      0      0
   0.2957148E+02   0.6959112E-06 0    807      0      0      0      0
   0.2958148E+02   0.6964913E-06 0    809      0      0      0      0
   0.2959147E+02   0.6970514E-06 0    811      0      0      0      0
   0.2960147E+02   0.6975929E-06 0    813      0      0      0      0
   0.2961147E+02   0.6981171E-06 0    815      0      0      0      0
   0.2962147E+02   0.6986247E-06 0    817      0      0      0      0
   0.2963147E+02   0.6991169E-06 0    819      0      0      0      0
   0.2964146E+02   0.6995946E-06 0    821      0      0      0      0
   0.2965146E+02   0.7000585E-06 0    823      0      0      0      0
   0.2966146E+02   0.7005095E-06 0    825      0      0      0      0
   0.2967146E+02   0.7009481E-06 0    827      0      0      0      0
   0.2968146E+02   0.7013751E-06 0    829      0      0      0      0
   0.2969146E+02   0.7017910E-06 0    831      0      0      0      0
   0.2970145E+02   0.7021963E-06 0    833      0      0      0      0
   0.2971145E+02   0.7025917E-06 0    835      0      0      0      0
   0.2972145E+02   0.7029776E-06 0    837      0      0      0      0
   0.2973145E+02   0.7033542E-06 0    839      0      0      0      0
   0.2974145E+02   0.7037221E-06 0    841      0      0      0      0
   0.2975145E+02   0.7040817E-06 0    843      0      0      0      0
   0.2976144E+02   0.7044333E-06 0    845      0      0      0      0
   0.2977144E+02   0.7047773E-06 0    847      0      0      0      0
   0.2978144E+02   0.7051139E-06 0    849      0      0      0      0
   0.2979144E+02   0.7054436E-06 0    851      0      0      0      0
   0.2980144E+02   0.7057665E-06 0    853      0      0      0      0
   0.2981143E+02   0.7060829E-06 0    855      0      0      0      0
   0.2982143E+02   0.7063931E-06 0    857      0      0      0      0
   0.2983143E+02   0.7066974E-06 0    859      0      0      0      0
   0.2984143E+02   0.7069957E-06 0    861      0      0      0      0
   0.2985143E+02   0.7072886E-06 0    863      0      0      0      0
   0.2986143E+02   0.7075761E-06 0    865      0      0      0      0
   0.2987142E+02   0.7078585E-06 0    867      0      0      0      0
   0.2988142E+02   0.7081358E-06 0    869      0      0      0      0
   0.2989142E+02   0.7084082E-06 0    871      0      0      0      0
   0.2990142E+02   0.7086760E-06 0    873      0      0      0      0
   0.2991142E+02   0.7089393E-06 0    875      0      0      0      0
   0.2992141E+02   0.7091982E-06 0    877      0      0      0      0
   0.2993141E+02   0.7094529E-06 0    879      0      0      0      0
   0.2994141E+02   0.7097034E-06 0    881      0      0      0      0
   0.2995141E+02   0.7099500E-06 0    883      0      0      0      0
   0.2996141E+02   0.7101927E-06 0    885      0      0      0      0
   0.2997141E+02   0.7104316E-06 0    887      0      0      0      0
   0.2998140E+02   0.7106670E-06 0    889      0      0      0      0
   0.2999140E+02   0.7108988E-06 0    891      0      0      0      0
   0.3000140E+02   0.7111272E-06 0    893      0      0      0      0
   0.3001140E+02   0.7113523E-06 0    895      0      0      0      0
   0.3002140E+02   0.7115742E-06 0    897      0      0      0      0
   0.3003140E+02   0.7117929E-06 0    899      0      0      0      0
   0.3004139E+02   0.7120085E-06 0    901      0      0      0      0
